timestamp,label,accelX,accelY,accelZ,gyroX,gyroY
12003.0,LEFT,-4.0845,-1.0942,13.3477,-0.003766,-0.169363
12013.0,LEFT,-3.3758,-0.3376,14.2623,0.000668,-0.180363
12022.0,LEFT,-4.1635,1.0511,12.1554,0.000912,-0.192894
12033.0,LEFT,-0.7709,1.6664,8.4396,-0.001345,-0.203079
12043.0,LEFT,-3.2465,1.1803,9.4068,-0.000379,-0.23313
12053.0,LEFT,-4.9847,0.9194,6.9312,0.003378,-0.272253
12062.0,LEFT,-3.9241,2.545,8.3941,0.006863,-0.314316
12072.0,LEFT,-5.6168,1.9585,7.9344,-0.000101,-0.34365
12083.0,LEFT,-4.4508,0.9385,12.955,-0.003061,-0.354593
12093.0,LEFT,-4.9656,2.7342,9.9647,-0.010652,-0.348533
12103.0,LEFT,-3.4979,3.5626,7.331,-0.012674,-0.330574
12112.0,LEFT,-3.4405,0.8571,8.7436,-0.016104,-0.310239
12123.0,LEFT,-2.1117,2.8084,9.4308,-0.012932,-0.297168
12133.0,LEFT,-2.2984,3.4237,8.0445,-0.011194,-0.251058
12143.0,LEFT,-3.0263,2.5738,10.8386,-0.01039,-0.199196
12152.0,LEFT,-1.4724,5.3941,12.6749,-0.014916,-0.137987
12163.0,LEFT,-1.8818,6.2584,14.9685,-0.013848,-0.072233
12173.0,LEFT,-1.0678,4.3359,11.3796,-0.012406,0.008988
12183.0,LEFT,-4.0175,6.0262,8.0517,-0.011733,0.111163
12192.0,LEFT,-4.3574,4.6902,7.8841,-0.010928,0.223067
12203.0,LEFT,-3.6057,5.612,7.7907,-0.013481,0.344192
12213.0,LEFT,-6.8426,6.8139,9.3805,-0.012646,0.454842
12223.0,LEFT,-4.6687,7.1036,11.1977,-0.010432,0.561694
12233.0,LEFT,-4.9967,6.3638,14.4107,-0.006104,0.705744
12242.0,LEFT,-7.2185,4.3622,11.1259,-0.004772,0.865324
12253.0,LEFT,-7.9392,1.7478,10.6638,-0.001042,1.04287
12263.0,LEFT,-9.7492,-0.2658,10.4866,-0.001683,1.300497
12273.0,LEFT,-10.4196,-4.5562,15.8975,-0.010402,1.513368
12282.0,LEFT,-11.6502,-8.1499,13.9223,-0.013327,1.552245
12293.0,LEFT,-9.2225,-10.9678,13.3501,-0.00714,1.374653
12303.0,LEFT,-6.5625,-11.0516,10.149,-0.006987,0.938778
12313.0,LEFT,-6.4284,-8.6933,11.0947,-0.007131,0.333741
12322.0,LEFT,-6.2513,-7.4244,10.8362,-0.005168,-0.338997
12333.0,LEFT,-5.8826,-7.1108,8.2528,-0.000719,-0.902608
12343.0,LEFT,-5.9927,-7.3382,8.8753,0.001827,-1.176992
12353.0,LEFT,-3.9624,-3.9552,10.0102,0.005836,-1.188233
12362.0,LEFT,-3.0765,-4.1779,12.9526,0.015811,-1.092025
12372.0,LEFT,-3.8595,-2.1811,10.2735,0.015477,-0.935547
12383.0,LEFT,-6.1124,-2.7557,8.3222,0.014198,-0.809459
12393.0,LEFT,-7.1012,-3.5147,12.0357,0.020422,-0.769661
12403.0,LEFT,-3.6464,-4.8626,8.6718,0.024176,-0.762018
12412.0,LEFT,-3.9744,-1.4317,7.9775,0.027232,-0.731442
12423.0,LEFT,-3.6512,0.0239,12.8808,0.031702,-0.647667
12433.0,LEFT,-2.7749,2.2577,7.5226,0.029736,-0.515736
12443.0,LEFT,-4.5035,3.0909,6.2369,0.025924,-0.363241
12452.0,LEFT,-4.9368,5.8059,12.5289,0.018505,-0.168128
12463.0,LEFT,-5.2744,5.6,11.3868,0.012357,0.053673
12473.0,LEFT,-4.4412,4.6567,13.1274,0.012927,0.250405
12483.0,LEFT,-5.2265,4.5586,8.2528,0.012158,0.376455
12492.0,LEFT,-5.023,3.4788,14.71,0.012821,0.433221
12503.0,LEFT,-5.7868,3.2729,14.7196,0.011327,0.451136
12513.0,LEFT,-5.9161,5.2218,11.0995,0.006827,0.490142
12523.0,LEFT,-4.5226,4.6855,10.817,0.007065,0.52982
12532.0,LEFT,-3.4692,5.4037,11.0516,0.001925,0.547974
12542.0,LEFT,-4.5969,7.7333,13.2735,0.002237,0.525191
12553.0,LEFT,-4.5897,2.5905,8.7221,0.00222,0.460601
12563.0,LEFT,-3.4716,2.6671,10.1347,-0.000565,0.362405
12573.0,LEFT,-1.9393,2.5498,12.0213,-0.007109,0.280383
12582.0,LEFT,-3.3734,0.6847,11.4299,-0.008295,0.211409
12593.0,LEFT,-0.8356,3.146,8.5401,0.001842,0.155323
12603.0,LEFT,-4.2258,3.8978,11.2336,0.000465,0.102514
12613.0,LEFT,-3.304,3.8906,9.1746,0.005386,0.058402
12622.0,LEFT,-4.8387,2.8706,11.1833,0.004792,0.026736
12633.0,LEFT,-4.3598,1.9944,9.5265,0.001067,-0.000995
12643.0,LEFT,-3.7326,2.3607,9.3781,0.001657,-0.04098
12653.0,LEFT,-3.462,3.3279,9.1435,-0.000696,-0.113203
12662.0,LEFT,-4.1707,5.2768,10.4674,-0.002098,-0.214096
12673.0,LEFT,-2.9161,5.4444,10.8074,0.001577,-0.274292
12683.0,LEFT,-4.118,5.521,10.1418,0.006861,-0.307261
12693.0,LEFT,-1.5299,6.3782,11.0947,0.00933,-0.319513
12703.0,LEFT,-3.0191,9.3182,10.9271,0.003791,-0.296593
12712.0,LEFT,-3.9361,10.386,8.9016,-0.004477,-0.146465
12723.0,LEFT,-4.0366,7.2018,9.153,-0.006296,0.091041
12733.0,LEFT,-6.9719,6.7588,12.5241,-0.009935,0.336629
12743.0,LEFT,-7.1036,4.8219,8.011,-0.016631,0.536671
12752.0,LEFT,-7.932,2.9832,8.26,-0.020229,0.740884
12763.0,LEFT,-9.5026,-0.9409,7.2042,-0.012821,0.964314
12773.0,LEFT,-10.398,-2.5426,8.3103,-0.008175,1.187292
12783.0,LEFT,-10.3453,-2.6839,10.7308,-0.008454,1.346755
12792.0,LEFT,-8.655,-7.0078,17.4202,-0.01001,1.353618
12803.0,LEFT,-8.3558,-5.9975,14.2503,-0.005393,1.261263
12813.0,LEFT,-8.2025,-7.908,10.7571,-0.007241,1.088256
12823.0,LEFT,-7.774,-8.6455,10.7595,-0.00371,0.859412
12832.0,LEFT,-7.1802,-9.007,13.2711,-0.00467,0.613878
12843.0,LEFT,-3.5003,-10.7188,10.9966,-0.002826,0.350623
12853.0,LEFT,-3.948,-11.0995,7.944,-0.003322,0.070685
12863.0,LEFT,-2.7797,-6.2225,7.367,-0.001801,-0.156996
12873.0,LEFT,-3.3902,-2.9999,10.5249,0.000109,-0.253287
12882.0,LEFT,-3.9456,-4.2353,12.5911,-0.003106,-0.223841
12893.0,LEFT,-5.5713,-5.4875,15.1194,0.00029,-0.168948
12903.0,LEFT,-4.2258,-7.9751,17.7051,0.006258,-0.159248
12913.0,LEFT,-4.1707,-4.9488,12.615,0.003305,-0.205952
12922.0,LEFT,-4.0845,-3.4907,10.8697,-0.006518,-0.251044
12933.0,LEFT,-5.9424,-2.6025,8.0469,-0.009367,-0.281627
12943.0,LEFT,-5.5522,-1.8483,9.7252,-0.010687,-0.286589
12953.0,LEFT,-6.3111,1.4605,13.2902,-0.004815,-0.282618
12962.0,LEFT,-4.7333,3.2394,10.4052,-0.003901,-0.257698
12973.0,LEFT,-4.0725,5.3798,10.0628,-0.006847,-0.237975
12983.0,LEFT,-5.3199,4.5705,16.0244,-0.007073,-0.205143
12993.0,LEFT,-6.0621,4.142,12.1482,-0.001764,-0.159053
13002.0,LEFT,-5.7676,3.1244,8.6742,0.001897,-0.119356
13012.0,LEFT,-3.8978,3.8475,7.1467,0.005999,-0.10252
13023.0,LEFT,-7.8985,5.794,8.9471,0.006508,-0.09193
13033.0,LEFT,-7.3789,5.3391,10.1562,0.006383,-0.08415
13043.0,LEFT,-4.4508,4.7333,5.4037,0.004258,-0.072863
13052.0,LEFT,-3.1532,3.2202,9.7636,0.00421,-0.071508
13063.0,LEFT,-3.304,4.4604,12.3373,0.000388,-0.065894
13073.0,LEFT,-5.0302,3.4189,13.2495,0.003192,-0.047014
13083.0,LEFT,-5.3798,3.6631,11.959,0.002025,-0.035108
13092.0,LEFT,-4.2521,5.6072,10.0293,-0.00248,-0.017642
13103.0,LEFT,-4.9488,1.8555,11.1546,-0.001553,0.000754
13113.0,LEFT,-5.2912,0.237,13.5225,0.007288,0.011634
13123.0,LEFT,-4.8243,1.6688,13.5799,0.008233,0.002378
13132.0,LEFT,-5.2313,4.2114,15.7586,0.01208,-0.028209
13143.0,LEFT,-4.5059,1.9944,14.0252,0.009455,-0.094939
13153.0,LEFT,-4.6591,3.2489,12.4977,0.003784,-0.176196
13163.0,LEFT,-5.1691,3.4405,11.5784,0.002125,-0.242799
13172.0,LEFT,-5.0542,4.8219,10.6829,0.003303,-0.284944
13182.0,LEFT,-4.3383,6.5601,10.3741,0.000462,-0.304591
13193.0,LEFT,-3.0311,6.7397,9.6391,0.0,-0.283004
13203.0,LEFT,-3.9241,10.5129,10.1131,-0.000795,-0.204554
13213.0,LEFT,-5.2648,9.7157,11.2695,-0.003563,-0.06921
13222.0,LEFT,-7.4244,10.4818,5.6431,-0.013345,0.128383
13233.0,LEFT,-4.7716,7.0198,6.2034,-0.016534,0.424006
13243.0,LEFT,-5.8131,5.9831,6.359,-0.019565,0.796134
13253.0,LEFT,-8.497,5.1188,9.6031,-0.019858,1.126664
13262.0,LEFT,-9.1985,2.2051,10.2185,-0.019133,1.426954
13273.0,LEFT,-9.3302,-3.2872,13.2974,-0.022124,1.66271
13283.0,LEFT,-9.9503,-6.4596,10.1514,-0.014178,1.812677
13293.0,LEFT,-8.1044,-8.8753,14.5352,-0.010432,1.889004
13302.0,LEFT,-8.6215,-8.3294,13.5225,-0.015643,1.875776
13313.0,LEFT,-5.7006,-8.9495,19.0076,-0.01624,1.743208
13323.0,LEFT,-7.6495,-13.2375,13.9462,-0.018744,1.473438
13333.0,LEFT,-4.4867,-11.0492,16.3045,-0.016163,1.061399
13342.0,LEFT,-5.3654,-9.9934,17.3292,-0.010422,0.527178
13352.0,LEFT,-4.7262,-8.576,12.3134,-0.004763,-0.000548
13363.0,LEFT,-6.4691,-7.3622,9.1842,-0.001088,-0.370503
13373.0,LEFT,-6.371,-5.4372,11.2551,0.001745,-0.525241
13383.0,LEFT,-7.0198,-5.5162,10.9535,0.001453,-0.560726
13392.0,LEFT,-6.8881,-6.7971,10.24,0.003512,-0.536621
13403.0,LEFT,-7.2736,-5.861,11.9135,0.007397,-0.494901
13413.0,LEFT,-6.6224,-4.968,13.4291,0.013489,-0.477886
13423.0,LEFT,-9.0357,-0.6033,11.3796,0.013247,-0.538723
13432.0,LEFT,-8.3438,-0.8954,13.8361,0.018116,-0.654755
13443.0,LEFT,-6.3758,3.3088,9.0956,0.018973,-0.806735
13453.0,LEFT,-7.3406,4.2545,8.9064,0.021951,-0.941748
13463.0,LEFT,-8.1403,4.3263,8.0541,0.024759,-1.025884
13472.0,LEFT,-7.355,3.3543,9.2751,0.019119,-1.020289
13483.0,LEFT,-6.45,3.7637,14.8105,0.01903,-0.928679
13493.0,LEFT,-5.7389,5.1523,15.1194,0.009366,-0.81441
13503.0,LEFT,-2.2362,7.1347,13.6326,-0.000444,-0.737276
13513.0,LEFT,-4.1492,4.051,11.7148,-8.5e-05,-0.710956
13522.0,LEFT,-4.4149,6.4404,16.01,-0.004967,-0.693897
13533.0,LEFT,-4.9273,8.7819,12.3421,-0.008712,-0.656854
13543.0,LEFT,-4.4245,8.8322,17.7434,-0.007605,-0.581548
13553.0,LEFT,-4.1683,3.2034,10.8936,-0.008958,-0.469129
13562.0,LEFT,-5.849,3.4261,18.4832,-0.000874,-0.318388
13573.0,LEFT,-4.9416,0.2658,14.133,-0.005544,-0.13896
13583.0,LEFT,-3.6727,0.5435,12.73,-0.002566,0.021316
13593.0,LEFT,-3.1149,-0.6201,11.7292,-0.006685,0.145114
13602.0,LEFT,-4.2641,0.3256,11.9997,-0.006996,0.247349
13613.0,LEFT,-3.304,-0.2538,11.0492,-0.008311,0.297322
13623.0,LEFT,-4.7788,-1.7861,9.3398,-0.007444,0.315717
13633.0,LEFT,-5.205,-1.0151,13.9989,-0.007923,0.319934
13642.0,LEFT,-5.8131,0.826,9.1291,-0.005961,0.293731
13652.0,LEFT,-5.7341,1.3934,11.6454,-0.005671,0.257207
13663.0,LEFT,-3.1412,4.1156,11.1067,-0.011834,0.205445
13673.0,LEFT,-3.5602,4.1659,16.0531,-0.011488,0.180982
13683.0,LEFT,-2.7031,4.8339,11.1618,-0.014729,0.188538
13692.0,LEFT,-3.5458,6.3566,10.2759,-0.009381,0.188827
13703.0,LEFT,-4.4604,7.2329,11.1115,-0.005369,0.264893
13713.0,LEFT,-4.7381,9.596,10.1083,-0.007222,0.346317
13723.0,LEFT,-1.8794,10.3046,9.584,-0.007692,0.412043
13732.0,LEFT,-0.668,8.4898,13.5871,-0.007482,0.496812
13743.0,LEFT,-3.1268,8.1642,9.3374,0.000307,0.589461
13753.0,LEFT,-7.3239,7.1539,6.5027,0.005739,0.702058
13763.0,LEFT,-7.8003,7.695,10.2975,0.006674,0.867224
13772.0,LEFT,-8.5425,4.8123,12.4977,0.002305,1.028562
13783.0,LEFT,-8.5305,6.0166,13.3477,-0.002042,1.136155
13793.0,LEFT,-9.9982,-1.3216,11.5927,-0.010583,1.181248
13803.0,LEFT,-8.0709,1.2665,9.0094,-0.013525,1.121928
13812.0,LEFT,-9.9527,-2.3415,13.362,-0.009377,1.014146
13822.0,LEFT,-11.904,-5.4708,10.4196,-0.006698,0.956857
13833.0,LEFT,-14.2838,-10.0078,13.4363,-0.004661,0.925469
13843.0,LEFT,-13.6158,-12.2607,10.2472,0.001817,0.873978
13853.0,LEFT,-9.9407,-11.7412,12.4475,0.005775,0.726627
13862.0,LEFT,-8.9639,-14.856,10.0724,0.007342,0.496939
13873.0,LEFT,-8.8155,-12.4929,8.509,0.010088,0.255206
13883.0,LEFT,-7.3191,-9.2584,7.4531,0.00962,0.053985
13893.0,LEFT,-8.7197,-6.6846,10.8122,0.00802,-0.06473
13902.0,LEFT,-6.5793,0.1197,9.0118,0.004128,-0.094739
13913.0,LEFT,-2.9784,1.3791,11.4132,-0.001809,-0.077657
13923.0,LEFT,-4.6543,1.8004,15.1337,-0.008212,-0.023543
13933.0,LEFT,-7.027,0.6656,13.8959,-0.007418,0.091214
13942.0,LEFT,-5.7293,-2.2745,16.496,-0.009714,0.234499
13953.0,LEFT,-7.3909,-0.2322,14.9374,-0.005262,0.369592
13963.0,LEFT,-7.0461,1.4916,13.2974,-0.001221,0.474096
13973.0,LEFT,-6.5793,2.7892,8.3653,0.009739,0.519595
13983.0,LEFT,-4.2329,1.8579,9.0429,0.007848,0.494814
13992.0,LEFT,-7.5178,4.7381,6.8498,0.004951,0.416048
14003.0,LEFT,-7.0509,4.8147,9.1482,-0.000938,0.313013
14013.0,LEFT,-5.4851,5.8179,8.5114,0.000799,0.223283
14023.0,LEFT,-5.6695,5.3678,8.576,0.006612,0.215611
14032.0,LEFT,-5.6407,0.5722,9.3302,0.007745,0.241341
14043.0,LEFT,-3.6559,1.9417,9.098,0.003749,0.271625
14053.0,LEFT,-4.0318,4.853,7.774,-0.000887,0.270272
14063.0,LEFT,-5.5952,5.3032,8.2528,0.002385,0.217869
14072.0,LEFT,-4.7046,1.4413,11.5903,-6e-05,0.146049
14083.0,LEFT,-3.474,6.7229,11.3342,-0.000523,0.104048
14093.0,LEFT,-3.9337,3.3615,12.3134,-4.1e-05,0.103009
14103.0,LEFT,-4.4317,3.2681,12.1985,-0.000136,0.117899
14112.0,LEFT,-1.6233,1.3216,11.5137,0.003466,0.15747
14123.0,LEFT,-1.4413,1.4078,12.1434,0.00315,0.220409
14133.0,LEFT,-3.1915,-2.6695,7.0461,0.001245,0.256585
14143.0,LEFT,-3.4405,1.992,10.5776,-0.001611,0.248327
14153.0,LEFT,-4.5083,2.9616,9.6798,-0.004056,0.218485
14162.0,LEFT,-2.6983,4.1899,10.3022,-0.000576,0.151872
14173.0,LEFT,-2.5402,2.9425,11.4634,0.004499,0.082273
14183.0,LEFT,0.0575,4.1994,14.3269,0.00371,0.024036
14193.0,LEFT,-3.9528,4.8866,15.184,0.004997,0.001268
14202.0,LEFT,-4.1587,4.7309,11.7148,0.011516,-0.004156
14213.0,LEFT,-3.2777,5.7557,12.4139,0.015399,-0.030665
14223.0,LEFT,-5.521,5.77,10.4866,0.015521,-0.099622
14233.0,LEFT,-4.7501,8.9352,10.0868,0.015458,-0.162568
14242.0,LEFT,-6.1124,7.8602,12.6701,0.013543,-0.140981
14253.0,LEFT,-5.43,2.9951,17.741,0.014356,-0.023307
14263.0,LEFT,-7.9296,4.3479,12.2607,0.006586,0.104672
14273.0,LEFT,-7.6567,4.9225,11.7723,0.000636,0.167512
14282.0,LEFT,-9.8426,4.2114,11.6526,0.000993,0.190659
14292.0,LEFT,-10.6805,0.8236,13.2902,0.001438,0.26071
14303.0,LEFT,-9.8593,-2.6743,10.343,0.004832,0.37452
14313.0,LEFT,-10.058,-4.2377,15.6964,0.011437,0.490242
14323.0,LEFT,-11.1977,-6.347,13.3956,0.016455,0.513166
14332.0,LEFT,-9.9288,-4.6974,10.398,0.007252,0.474696
14343.0,LEFT,-6.0741,-7.908,15.7108,0.001649,0.373254
14353.0,LEFT,-7.8099,-6.1962,8.43,-0.000488,0.230282
14363.0,LEFT,-6.4404,-5.7844,10.5034,-0.002625,0.091495
14372.0,LEFT,-6.5936,-3.1532,11.6143,-0.005613,-0.005624
14383.0,LEFT,-5.5905,-4.1994,9.4786,-0.009549,-0.050119
14393.0,LEFT,-4.276,-5.8634,8.5162,-0.007635,-0.04372
14403.0,LEFT,-6.8354,-6.0094,6.0717,-0.00701,-0.025171
14412.0,LEFT,-7.8243,-5.1667,7.1251,-0.004165,0.010026
14423.0,LEFT,-6.5074,-5.8897,13.7475,-0.0045,0.036264
14433.0,LEFT,-6.8857,-4.8147,10.5273,-0.005142,0.044039
14443.0,LEFT,-4.0318,-3.0382,12.4714,-0.006507,0.030647
14452.0,LEFT,-6.2896,-5.6862,14.9039,-0.009785,-0.004475
14462.0,LEFT,-6.2106,-6.7181,11.7124,-0.010009,-0.031879
14473.0,LEFT,-6.268,-5.3295,8.7747,-0.005711,-0.044743
14483.0,LEFT,-6.4189,-2.1308,10.2975,-0.006377,-0.033983
14493.0,LEFT,-6.7804,2.0351,8.4132,-0.00643,0.002123
14502.0,LEFT,-7.4484,-0.9146,8.7795,-0.010735,0.044545
14513.0,LEFT,-7.8075,-0.9888,7.9033,-0.009224,0.100438
14523.0,LEFT,-5.9328,-2.0399,13.0412,-0.004977,0.160715
14533.0,LEFT,-4.6352,-1.3455,11.5377,0.005455,0.174349
14542.0,LEFT,-5.1523,2.2003,12.3708,0.004848,0.141663
14553.0,LEFT,-5.7844,2.9712,12.615,0.00271,0.089881
14563.0,LEFT,-6.2776,3.2394,14.5184,0.002066,0.063643
14573.0,LEFT,-4.5035,5.9185,11.5927,0.006666,0.093654
14582.0,LEFT,-4.4269,5.7221,7.2113,0.004644,0.15177
14593.0,LEFT,-4.3455,4.3838,7.9583,-0.000118,0.216382
14603.0,LEFT,-5.296,4.2282,11.6047,-0.003288,0.273241
14613.0,LEFT,-4.288,2.2817,11.5065,-0.006676,0.30418
14623.0,LEFT,-5.6336,3.237,14.4322,-0.004484,0.304789
14632.0,LEFT,-5.8993,5.8945,13.2471,-0.000226,0.28284
14643.0,LEFT,-5.6671,6.3925,13.8983,-0.003268,0.22867
14653.0,LEFT,-4.5729,5.5426,11.9566,-0.012469,0.166201
14663.0,LEFT,-2.0063,4.7788,10.2256,-0.008745,0.094749
14672.0,LEFT,-3.5027,2.5355,9.675,-0.006193,0.017869
14683.0,LEFT,-4.6639,3.0526,10.9559,-0.005963,-0.048111
14693.0,LEFT,-5.6312,2.9209,13.7284,-0.007377,-0.086027
14703.0,LEFT,-4.3239,4.9584,11.7268,-0.006591,-0.13805
14712.0,LEFT,-3.2896,3.4979,12.3541,-0.000579,-0.18974
14723.0,LEFT,-4.8315,3.1029,12.0668,0.000873,-0.266638
14733.0,LEFT,-6.213,4.3694,13.1106,0.005926,-0.339828
14743.0,LEFT,-7.0797,5.3103,17.9445,0.01034,-0.391292
14752.0,LEFT,-9.1051,7.9535,11.1785,0.010088,-0.368246
14763.0,LEFT,-5.8849,8.169,12.4307,0.002213,-0.298381
14773.0,LEFT,-5.6383,7.3047,13.9989,-0.003449,-0.280061
14783.0,LEFT,-5.5833,5.7868,9.6103,-0.003501,-0.28475
14793.0,LEFT,-6.031,4.7788,10.7284,-0.005248,-0.299852
14802.0,LEFT,-8.6862,3.5721,12.5049,-0.007285,-0.272711
14813.0,LEFT,-8.2456,1.992,13.4482,-0.009128,-0.177774
14823.0,LEFT,-9.7731,1.2186,11.5257,-0.005433,-0.023751
14833.0,LEFT,-10.4052,-0.4908,9.7516,-0.004449,0.17381
14842.0,LEFT,-11.8321,-5.0901,12.2463,-0.005634,0.388882
14853.0,LEFT,-12.4953,-12.718,11.1115,-0.005036,0.520917
14863.0,LEFT,-11.643,-13.8744,11.9782,-0.002586,0.473543
14873.0,LEFT,-8.1499,-12.2487,9.9024,-0.001105,0.261963
14882.0,LEFT,-5.6886,-13.0269,9.8402,-0.008501,-0.05279
14893.0,LEFT,-6.0406,-12.4953,5.3343,-0.009621,-0.259187
14903.0,LEFT,-4.7956,-10.6446,6.3901,-0.003962,-0.307753
14913.0,LEFT,-3.8427,-8.8729,12.1793,-0.004978,-0.256436
14922.0,LEFT,-3.3232,-7.9033,12.4379,-0.009041,-0.17829
14932.0,LEFT,-2.4301,-5.4636,7.8578,-0.007229,-0.069996
14943.0,LEFT,-3.4261,-1.9632,8.8609,-0.006418,0.044885
14953.0,LEFT,-4.2713,0.6057,11.1306,-0.003159,0.171004
14963.0,LEFT,-4.0247,-0.5195,6.8881,-0.003269,0.292789
14972.0,LEFT,-3.3854,-1.2091,10.8481,-0.001599,0.412813
14983.0,LEFT,-3.5434,-0.6895,11.8393,-0.003087,0.537931
14993.0,LEFT,-5.7988,-2.9473,10.8793,-0.008327,0.647937
15003.0,LEFT,-6.3422,-0.9409,9.9886,-0.009909,0.721499
15012.0,LEFT,-7.1036,1.4222,8.7819,-0.00723,0.727377
15023.0,LEFT,-4.4628,0.7925,13.1011,-0.007059,0.63839
15033.0,LEFT,-3.8475,-0.9816,10.1658,-0.005696,0.487156
15043.0,LEFT,-3.1627,-3.0646,11.0995,-0.000396,0.327318
15052.0,LEFT,-5.9927,-0.0383,7.0605,0.00054,0.217727
15063.0,LEFT,-3.0311,3.869,9.5074,0.0039,0.189423
15073.0,LEFT,-4.4005,1.549,11.4706,0.000992,0.219432
15083.0,LEFT,-5.8107,0.5698,10.8026,0.000212,0.248608
15092.0,LEFT,-7.9487,4.6567,14.1354,-0.004037,0.252391
15102.0,LEFT,-6.3638,5.4851,17.6285,-0.00509,0.208947
15113.0,LEFT,-8.3127,3.6296,13.362,-0.001084,0.143388
15123.0,LEFT,-5.0254,4.4508,11.9495,-0.001929,0.084759
15133.0,LEFT,-4.5921,2.4445,7.6591,-0.003458,0.06642
15142.0,LEFT,-2.636,5.3295,7.6136,-0.006439,0.086283
15153.0,LEFT,-3.6679,4.1635,12.1721,-0.008558,0.0856
15163.0,LEFT,-3.8307,3.8954,9.3278,-0.0094,0.04455
15173.0,LEFT,-5.1571,2.6169,6.9216,-0.010714,-0.024155
15182.0,LEFT,-4.7333,3.9624,7.3885,-0.005103,-0.111095
15193.0,LEFT,-4.8507,3.0382,10.0604,-0.008715,-0.195781
15203.0,LEFT,-4.1851,1.5395,8.7077,-0.008726,-0.258255
15213.0,LEFT,-3.1436,1.5131,7.2281,-0.013319,-0.289208
15222.0,LEFT,-3.5745,4.9009,8.1475,-0.010438,-0.297291
15233.0,LEFT,-4.2186,2.375,9.7348,-0.009092,-0.274286
15243.0,LEFT,-4.6831,1.1516,10.7978,-0.007803,-0.226198
15253.0,LEFT,-5.4037,0.3855,13.0436,-0.000269,-0.189486
15263.0,LEFT,-4.2306,1.2809,12.5384,0.003466,-0.185803
15272.0,LEFT,-3.7326,-0.5004,10.7715,0.003896,-0.224905
15283.0,LEFT,-3.8427,0.6249,14.0516,0.005306,-0.298395
15293.0,LEFT,-2.5714,1.8866,9.3589,0.00329,-0.394118
15303.0,LEFT,-0.7997,6.4069,9.426,-0.001574,-0.438987
15312.0,LEFT,-3.0239,8.406,9.1674,-0.002748,-0.373414
15323.0,LEFT,-5.363,7.2832,9.2608,0.00191,-0.210959
15333.0,LEFT,-5.1739,4.9847,9.7588,0.000572,0.013226
15343.0,LEFT,-6.9815,4.0749,7.9224,-0.001883,0.271126
15352.0,LEFT,-6.4404,2.4612,15.1697,-0.000756,0.456183
15363.0,LEFT,-6.5314,2.071,11.5424,-0.002146,0.578276
15373.0,LEFT,-5.9448,3.9002,10.1538,-0.006882,0.71901
15383.0,LEFT,-7.2425,0.5722,9.9407,-0.003796,0.880733
15392.0,LEFT,-8.6886,0.103,11.4563,0.000751,1.034412
15403.0,LEFT,-9.7612,-5.2146,10.2448,-0.000674,1.152453
15413.0,LEFT,-10.5129,-5.4205,13.3764,-0.005971,1.16764
15423.0,LEFT,-9.7396,-6.8283,15.0978,-0.011914,1.043734
15433.0,LEFT,-8.7867,-5.9592,17.6189,-0.007555,0.811644
15442.0,LEFT,-6.4739,-6.4715,18.16,-0.004281,0.535908
15453.0,LEFT,-4.1348,-7.6112,10.2975,-0.003688,0.306366
15463.0,LEFT,-2.6097,-7.0174,10.4507,-0.003532,0.169203
15473.0,LEFT,-4.2641,-8.3582,11.4299,-0.004047,0.154547
15482.0,LEFT,-3.2202,-8.1403,10.0963,-0.002807,0.176876
15493.0,LEFT,-4.0558,-5.5115,7.4771,-0.003201,0.200761
15503.0,LEFT,-4.4029,-2.7054,8.43,-0.004848,0.234204
15513.0,LEFT,-2.1069,-1.3144,9.7612,-0.008671,0.289631
15522.0,LEFT,-3.7397,0.1101,12.0596,-0.01093,0.351345
15533.0,LEFT,-3.9863,1.0654,13.3165,-0.012363,0.406473
15543.0,LEFT,-5.2337,-1.901,13.0221,-0.014257,0.432668
15553.0,LEFT,-5.7676,-0.9553,9.7755,-0.013,0.405181
15562.0,LEFT,-6.7995,-3.4117,10.3645,-0.013647,0.33006
15572.0,LEFT,-8.5449,-1.8866,8.7987,-0.015337,0.227488
15583.0,LEFT,-8.7532,0.7638,11.4539,-0.01088,0.093311
15593.0,LEFT,-7.082,1.7023,10.7643,-0.006888,-0.05059
15603.0,LEFT,-6.3327,1.1133,11.6143,-0.002575,-0.171306
15612.0,LEFT,-5.7652,-0.5746,12.8497,7.6e-05,-0.252691
15623.0,LEFT,-4.1587,0.4525,10.8194,0.001184,-0.279854
15633.0,LEFT,-4.9823,0.067,9.9192,-0.004964,-0.282666
15643.0,LEFT,-5.9903,-1.7957,11.6262,-0.011695,-0.253366
15652.0,LEFT,-5.8969,-0.2298,12.7252,-0.005355,-0.238879
15663.0,LEFT,-3.4812,2.0997,8.3653,-0.005719,-0.267473
15673.0,LEFT,-3.4261,2.3224,10.738,-0.002759,-0.341508
15683.0,LEFT,-5.3103,1.6855,8.8969,0.002274,-0.403135
15692.0,LEFT,-4.458,1.2402,10.6734,0.004168,-0.424084
15703.0,LEFT,-4.5921,2.0399,11.054,-0.00247,-0.369805
15713.0,LEFT,-4.2617,0.8954,8.4467,-0.002239,-0.296591
15723.0,LEFT,-2.241,-1.834,10.1155,-0.001414,-0.211214
15732.0,LEFT,-6.0789,-0.5435,8.5042,-0.006083,-0.148508
15742.0,LEFT,-6.256,0.0527,9.2464,-0.002038,-0.10234
